Date,Open,High,Low,Close,Adj Close,Volume
2015-02-11,153.300003,155.240005,152.259995,153.110001,130.233185,3998700
2015-02-12,154.830002,154.830002,151.119995,153.179993,130.292740,2935800
2015-02-13,153.619995,153.809998,150.210007,153.479996,130.547913,3591400
2015-02-17,153.520004,154.850006,153.000000,154.240005,131.194366,3895600
2015-02-18,154.220001,156.229996,153.639999,155.779999,132.504242,3297900
2015-02-19,155.970001,156.419998,155.039993,156.050003,132.733917,3913900
2015-02-20,156.429993,157.750000,155.059998,157.660004,134.103363,4411100
2015-02-23,158.070007,159.199997,157.809998,158.419998,134.749771,3094300
2015-02-24,159.000000,159.110001,156.250000,157.369995,133.856689,2060500
2015-02-25,157.759995,158.779999,155.740005,158.080002,134.460617,3262800
2015-02-26,158.479996,159.399994,156.000000,158.970001,135.217606,3379800
2015-02-27,159.100006,159.240005,157.199997,157.720001,134.154388,2472000
2015-03-02,159.289993,159.899994,157.619995,159.630005,135.779007,3483500
2015-03-03,159.399994,159.399994,157.509995,158.559998,134.868896,2334900
2015-03-04,158.050003,159.740005,156.809998,159.190002,135.404770,3098600
2015-03-05,160.000000,161.479996,158.860001,159.600006,135.753494,2470900
2015-03-06,158.500000,159.919998,154.000000,154.880005,131.738739,4091400
2015-03-09,154.850006,155.740005,152.779999,155.009995,131.849274,2135000
2015-03-10,152.869995,155.630005,152.289993,153.580002,130.632965,3509600
2015-03-11,154.119995,154.270004,152.419998,152.699997,129.884430,2487100
2015-03-12,154.259995,154.770004,152.949997,154.250000,131.202866,1889400
2015-03-13,153.279999,154.750000,152.580002,154.259995,131.211349,2737900
2015-03-16,157.729996,163.199997,156.740005,163.029999,138.671005,5201600
2015-03-17,162.250000,163.759995,161.740005,163.070007,138.705032,2620800
2015-03-18,162.970001,167.600006,161.830002,166.539993,141.656540,3690100
2015-03-19,167.669998,169.220001,166.970001,169.110001,143.842575,3756600
2015-03-20,170.399994,172.360001,168.509995,170.100006,144.684692,9040600
2015-03-23,168.899994,169.210007,165.699997,166.539993,141.656540,3879900
2015-03-24,166.059998,168.250000,165.399994,166.009995,141.205734,2555600
2015-03-25,166.000000,166.789993,160.570007,160.619995,136.621094,4010100
2015-03-26,158.839996,162.690002,157.360001,160.550003,136.561600,3146500
2015-03-27,161.259995,163.449997,161.000000,162.589996,138.296738,2438900
2015-03-30,164.509995,165.820007,163.050003,164.309998,139.759750,2388100
2015-03-31,163.320007,164.089996,159.720001,159.850006,135.966156,3111000
2015-04-01,159.369995,159.389999,154.639999,157.100006,133.627029,5135000
2015-04-02,157.119995,158.179993,155.029999,155.880005,132.589325,3015200
2015-04-06,154.800003,157.270004,154.600006,155.279999,132.078995,3185700
2015-04-07,155.619995,159.470001,155.279999,157.279999,133.780151,2942600
2015-04-08,157.679993,160.990005,157.660004,160.330002,136.374420,3031200
2015-04-09,161.229996,161.800003,159.070007,161.490005,137.361084,2860600
2015-04-10,161.589996,163.690002,160.309998,163.380005,138.968719,2407200
2015-04-13,162.820007,164.720001,162.339996,162.490005,138.211700,1767700
2015-04-14,162.500000,163.470001,160.559998,162.570007,138.279724,2099400
2015-04-15,163.119995,165.910004,162.860001,165.470001,140.746414,3659300
2015-04-16,166.399994,167.639999,165.070007,166.869995,141.937241,3085600
2015-04-17,165.000000,165.500000,161.720001,163.580002,139.138794,4249700
2015-04-20,164.639999,166.050003,163.059998,165.970001,141.171707,2760900
2015-04-21,167.089996,168.880005,167.070007,168.460007,143.289673,3794800
2015-04-22,173.039993,173.600006,167.009995,169.100006,143.834061,5352200
2015-04-23,167.940002,169.550003,166.580002,169.169998,143.893585,3668100
2015-04-24,168.149994,169.250000,166.059998,167.910004,142.821869,2548300
2015-04-27,168.490005,168.720001,161.550003,162.380005,138.118103,4386200
2015-04-28,162.149994,165.300003,160.630005,162.490005,138.211700,4262800
2015-04-29,161.279999,163.460007,159.529999,160.979996,136.927322,3281800
2015-04-30,159.839996,161.710007,156.470001,157.910004,134.316010,4444300
2015-05-01,159.500000,161.690002,158.649994,160.360001,136.399933,3259800
2015-05-04,161.500000,163.960007,161.449997,162.110001,137.888458,3496200
2015-05-05,161.309998,162.190002,159.240005,159.440002,135.617401,3086000
2015-05-06,160.000000,160.389999,156.649994,158.949997,135.200592,3762700
2015-05-07,159.240005,159.820007,157.199997,157.899994,134.307465,4374000
2015-05-08,159.779999,162.860001,159.130005,162.339996,138.084076,4664200
2015-05-11,162.309998,162.990005,161.000000,161.050003,136.986847,2723800
2015-05-12,159.000000,159.259995,155.710007,158.240005,135.260193,4359700
2015-05-13,159.740005,161.240005,157.649994,158.389999,135.388397,2727000
2015-05-14,159.899994,162.160004,158.190002,161.979996,138.457047,2717500
2015-05-15,163.270004,163.630005,161.679993,162.360001,138.781860,2384600
2015-05-18,161.699997,163.899994,161.270004,163.440002,139.705063,2153900
2015-05-19,163.860001,164.119995,162.460007,163.559998,139.807587,1746600
2015-05-20,163.970001,165.589996,162.399994,163.979996,140.166611,2027300
2015-05-21,163.520004,164.729996,162.820007,163.839996,140.046951,2156600
2015-05-22,163.580002,164.570007,163.029999,163.580002,139.824722,1636000
2015-05-26,160.649994,162.460007,158.000000,159.009995,135.918320,4078300
2015-05-27,159.960007,161.000000,159.279999,160.440002,137.140717,3336300
2015-05-28,159.600006,159.600006,155.830002,157.350006,134.499420,4205300
2015-05-29,156.789993,157.970001,155.580002,156.259995,133.567734,4414300
2015-06-01,157.589996,158.000000,155.500000,157.029999,134.225891,2849800
2015-06-02,156.880005,157.970001,154.800003,156.440002,133.721603,2497200
2015-06-03,157.449997,157.860001,156.399994,157.130005,134.311371,2160500
2015-06-04,156.600006,158.470001,156.300003,158.089996,135.131989,3917700
2015-06-05,158.500000,159.399994,156.029999,157.250000,134.413956,3431100
2015-06-08,157.300003,158.470001,155.630005,156.470001,133.747253,2081700
2015-06-09,156.550003,157.110001,153.910004,154.800003,132.319733,2766000
2015-06-10,153.399994,155.880005,150.850006,155.550003,132.960831,5972800
2015-06-11,157.910004,158.970001,156.440002,157.960007,135.020828,3633400
2015-06-12,157.229996,157.740005,155.009995,156.119995,133.448044,2398100
2015-06-15,154.750000,156.369995,153.570007,156.100006,133.430954,2585200
2015-06-16,155.809998,156.809998,155.089996,156.229996,133.542130,1723300
2015-06-17,156.860001,156.979996,154.880005,155.649994,133.046280,3008600
2015-06-18,156.330002,160.770004,156.309998,160.119995,136.867188,3454500
2015-06-19,160.130005,162.229996,159.770004,160.720001,137.380051,5182000
2015-06-22,161.619995,163.259995,161.449997,162.220001,138.662216,1926600
2015-06-23,163.449997,163.500000,161.039993,161.690002,138.209183,2451800
2015-06-24,161.529999,161.839996,159.279999,159.889999,136.670578,2522600
2015-06-25,160.820007,160.839996,158.020004,158.759995,135.704651,2411400
2015-06-26,159.410004,159.789993,157.229996,158.020004,135.072128,3537900
2015-06-29,156.630005,157.960007,151.429993,151.600006,129.584442,4784800
2015-06-30,153.240005,154.220001,151.509995,153.520004,131.225632,3893300
2015-07-01,154.940002,155.750000,153.429993,154.990005,132.482147,2299100
2015-07-02,155.149994,155.570007,153.009995,153.259995,131.003387,2119800
2015-07-06,152.139999,156.070007,151.889999,154.500000,132.063339,2773500
2015-07-07,155.250000,155.699997,152.179993,155.389999,132.824066,2253200
2015-07-08,154.110001,154.850006,151.929993,152.309998,130.191360,2393500
2015-07-09,152.440002,153.899994,151.039993,151.309998,129.336533,4146300
2015-07-10,153.990005,154.529999,152.490005,154.100006,131.721420,3976600
2015-07-13,155.279999,156.559998,154.919998,155.759995,133.140320,1803400
2015-07-14,156.339996,160.309998,155.759995,159.320007,136.183350,3624800
2015-07-15,160.460007,162.550003,159.580002,160.449997,137.149277,2618600
2015-07-16,161.729996,163.750000,161.070007,163.039993,139.363113,2487500
2015-07-17,163.050003,163.500000,160.600006,163.270004,139.559708,3248500
2015-07-20,163.559998,165.399994,162.889999,164.339996,140.474350,2692400
2015-07-21,164.720001,165.320007,162.369995,163.699997,139.927246,2690000
2015-07-22,161.470001,164.679993,161.470001,164.250000,140.397415,2106900
2015-07-23,165.000000,165.119995,162.789993,164.100006,140.269180,1716300
2015-07-24,162.110001,163.729996,157.210007,158.589996,135.559311,4410700
2015-07-27,159.369995,165.940002,159.160004,165.539993,141.500046,5757200
2015-07-28,166.119995,174.800003,166.119995,172.740005,147.654495,8553600
2015-07-29,172.919998,173.679993,169.119995,171.470001,146.568893,5112300
2015-07-30,170.089996,172.479996,168.210007,171.690002,146.756958,4044100
2015-07-31,177.500000,181.809998,176.000000,176.589996,150.945343,7289400
2015-08-03,176.800003,177.050003,174.020004,175.589996,150.090561,2922600
2015-08-04,175.789993,176.220001,173.619995,174.800003,149.415314,2474200
2015-08-05,175.529999,177.520004,175.380005,176.440002,150.817139,2146700
2015-08-06,176.940002,176.960007,168.250000,169.660004,145.021759,3775400
2015-08-07,169.669998,172.470001,166.399994,172.309998,147.286926,4156000
2015-08-10,172.899994,174.690002,170.449997,170.600006,145.825272,2729600
2015-08-11,169.669998,169.729996,166.889999,168.559998,144.081497,2924900
2015-08-12,167.690002,171.190002,164.619995,170.619995,145.842346,4486400
2015-08-13,170.500000,170.990005,168.029999,168.580002,144.768860,1897000
2015-08-14,168.089996,169.630005,166.660004,167.720001,144.030365,2704500
2015-08-17,167.050003,169.889999,166.000000,169.789993,145.807983,1988800
2015-08-18,170.009995,170.240005,167.100006,167.720001,144.030365,2273400
2015-08-19,166.820007,167.720001,164.449997,166.570007,143.042786,3139800
2015-08-20,164.330002,165.500000,161.029999,161.149994,138.388336,3491800
2015-08-21,158.970001,163.919998,155.190002,155.190002,133.270187,6208400
2015-08-24,145.330002,154.419998,140.000000,147.639999,126.786583,8697500
2015-08-25,152.500000,153.880005,144.880005,145.190002,124.682625,6701100
2015-08-26,151.229996,154.110001,147.130005,153.979996,132.231049,5251300
2015-08-27,154.880005,157.100006,151.360001,155.720001,133.725311,4910500
2015-08-28,156.380005,158.000000,153.710007,155.889999,133.871307,4649300
2015-08-31,155.330002,156.350006,151.300003,151.779999,130.341797,4354500
2015-09-01,149.229996,150.990005,146.949997,147.460007,126.632011,5523000
2015-09-02,149.070007,152.350006,147.250000,152.289993,130.779770,4339100
2015-09-03,152.679993,154.119995,148.929993,149.229996,128.152008,2868400
2015-09-04,147.490005,148.960007,145.750000,147.020004,126.254128,3362800
2015-09-08,151.600006,154.660004,151.000000,154.559998,132.729141,4508400
2015-09-09,156.190002,156.759995,150.619995,151.080002,129.740646,2987600
2015-09-10,150.839996,154.320007,150.559998,153.139999,131.509720,3477900
2015-09-11,152.050003,153.449997,150.929993,153.210007,131.569885,2422700
2015-09-14,153.889999,153.889999,150.050003,151.000000,129.671967,2896200
2015-09-15,152.020004,152.789993,150.240005,152.139999,130.650955,2560200
2015-09-16,151.970001,152.880005,148.470001,151.179993,129.826569,4004200
2015-09-17,151.699997,156.339996,151.000000,153.910004,132.170975,3519500
2015-09-18,151.119995,153.369995,149.029999,150.589996,129.319870,6487300
2015-09-21,151.970001,152.800003,146.320007,147.089996,126.314278,4702600
2015-09-22,145.000000,146.779999,142.820007,145.929993,125.318115,4518000
2015-09-23,146.080002,147.039993,144.029999,145.720001,125.137772,2785400
2015-09-24,144.720001,145.630005,141.360001,143.509995,123.239883,3519200
2015-09-25,146.059998,146.750000,136.759995,138.529999,118.963318,5243700
2015-09-28,137.990005,138.190002,130.089996,132.240005,113.561760,7514700
2015-09-29,132.000000,138.000000,131.429993,133.820007,114.918587,6251500
2015-09-30,136.660004,139.250000,135.860001,138.320007,118.782982,6209500
2015-10-01,138.550003,140.639999,136.600006,140.229996,120.423203,4675900
2015-10-02,138.259995,142.539993,135.639999,142.470001,122.346802,4803500
2015-10-05,144.000000,144.910004,142.220001,143.800003,123.488960,4367100
2015-10-06,142.119995,143.369995,138.059998,141.220001,121.273354,4759700
2015-10-07,142.649994,148.309998,140.240005,148.050003,127.138672,8002400
2015-10-08,147.679993,150.990005,145.029999,149.899994,128.727356,6638500
2015-10-09,149.250000,150.750000,148.009995,149.589996,128.461166,3080900
2015-10-12,152.779999,155.119995,151.630005,153.029999,131.415283,5473000
2015-10-13,151.539993,152.979996,147.440002,147.580002,126.735062,4143900
2015-10-14,148.380005,150.929993,147.130005,147.809998,126.932571,3197400
2015-10-15,147.449997,152.779999,146.970001,152.539993,130.994492,3269600
2015-10-16,153.190002,154.119995,150.580002,152.610001,131.054596,4793100
2015-10-19,152.610001,156.139999,152.460007,154.470001,132.651871,3271700
2015-10-20,154.190002,155.000000,149.470001,150.449997,129.199692,3385300
2015-10-21,152.369995,152.750000,147.300003,150.089996,128.890518,3832600
2015-10-22,152.100006,152.940002,148.570007,152.309998,130.796982,4079800
2015-10-23,153.610001,156.199997,151.860001,155.750000,133.751068,3657300
2015-10-26,156.000000,159.910004,154.649994,158.580002,136.181320,4346600
